	lmd		Sun_flux	Sun_phot	SunV14_phot
	um		W/m2/nm	    photon/s/m2/nm  photon/s/m2/nm
   1.6881000e+01   3.1220000e-05   2.6512970e+15   2.6512970e-01
   1.6886000e+01   3.1180000e-05   2.6486844e+15   2.6486844e-01
   1.6891000e+01   3.1150000e-05   2.6469195e+15   2.6469195e-01
   1.6896000e+01   3.1110000e-05   2.6443030e+15   2.6443030e-01
   1.6901000e+01   3.1080000e-05   2.6425349e+15   2.6425349e-01
   1.6906000e+01   3.1040000e-05   2.6399147e+15   2.6399147e-01
   1.6911000e+01   3.1000000e-05   2.6372925e+15   2.6372925e-01
   1.6916000e+01   3.0970000e-05   2.6355193e+15   2.6355193e-01
   1.6921000e+01   3.0920000e-05   2.6320421e+15   2.6320421e-01
   1.6926000e+01   3.0890000e-05   2.6302653e+15   2.6302653e-01
   1.6931000e+01   3.0860000e-05   2.6284871e+15   2.6284871e-01
   1.6936000e+01   3.0820000e-05   2.6258553e+15   2.6258553e-01
   1.6941000e+01   3.0790000e-05   2.6240738e+15   2.6240738e-01
   1.6946000e+01   3.0740000e-05   2.6205858e+15   2.6205858e-01
   1.6951000e+01   3.0710000e-05   2.6188007e+15   2.6188007e-01
   1.6956000e+01   3.0680000e-05   2.6170142e+15   2.6170142e-01
   1.6961000e+01   3.0640000e-05   2.6143729e+15   2.6143729e-01
   1.6966000e+01   3.0600000e-05   2.6117296e+15   2.6117296e-01
   1.6971000e+01   3.0570000e-05   2.6099380e+15   2.6099380e-01
   1.6976000e+01   3.0530000e-05   2.6072909e+15   2.6072909e-01
   1.6981000e+01   3.0500000e-05   2.6054960e+15   2.6054960e-01
   1.6986000e+01   3.0460000e-05   2.6028452e+15   2.6028452e-01
   1.6991000e+01   3.0430000e-05   2.6010470e+15   2.6010470e-01
   1.6996000e+01   3.0390000e-05   2.5983924e+15   2.5983924e-01
   1.7001000e+01   3.0360000e-05   2.5965910e+15   2.5965910e-01
   1.7006000e+01   3.0320000e-05   2.5939326e+15   2.5939326e-01
   1.7011000e+01   3.0290000e-05   2.5921279e+15   2.5921279e-01
   1.7016000e+01   3.0250000e-05   2.5894657e+15   2.5894657e-01
   1.7021000e+01   3.0220000e-05   2.5876578e+15   2.5876578e-01
   1.7026000e+01   3.0180000e-05   2.5849919e+15   2.5849919e-01
   1.7031000e+01   3.0140000e-05   2.5823239e+15   2.5823239e-01
   1.7036000e+01   3.0110000e-05   2.5805109e+15   2.5805109e-01
   1.7041000e+01   3.0070000e-05   2.5778392e+15   2.5778392e-01
   1.7046000e+01   3.0040000e-05   2.5760229e+15   2.5760229e-01
   1.7051000e+01   3.0010000e-05   2.5742052e+15   2.5742052e-01
   1.7056000e+01   2.9970000e-05   2.5715279e+15   2.5715279e-01
   1.7061000e+01   2.9930000e-05   2.5688486e+15   2.5688486e-01
   1.7066000e+01   2.9900000e-05   2.5670259e+15   2.5670259e-01
   1.7071000e+01   2.9870000e-05   2.5652016e+15   2.5652016e-01
   1.7076000e+01   2.9830000e-05   2.5625168e+15   2.5625168e-01
   1.7081000e+01   2.9800000e-05   2.5606892e+15   2.5606892e-01
   1.7086000e+01   2.9760000e-05   2.5580006e+15   2.5580006e-01
   1.7091000e+01   2.9730000e-05   2.5561698e+15   2.5561698e-01
   1.7096000e+01   2.9690000e-05   2.5534774e+15   2.5534774e-01
   1.7101000e+01   2.9660000e-05   2.5516433e+15   2.5516433e-01
   1.7106000e+01   2.9620000e-05   2.5489472e+15   2.5489472e-01
   1.7111000e+01   2.9590000e-05   2.5471098e+15   2.5471098e-01
   1.7116000e+01   2.9550000e-05   2.5444099e+15   2.5444099e-01
   1.7121000e+01   2.9520000e-05   2.5425693e+15   2.5425693e-01
   1.7126000e+01   2.9490000e-05   2.5407271e+15   2.5407271e-01
   1.7131000e+01   2.9450000e-05   2.5380217e+15   2.5380217e-01
   1.7136000e+01   2.9420000e-05   2.5361763e+15   2.5361763e-01
   1.7141000e+01   2.9390000e-05   2.5343294e+15   2.5343294e-01
   1.7146000e+01   2.9350000e-05   2.5316184e+15   2.5316184e-01
   1.7151000e+01   2.9320000e-05   2.5297682e+15   2.5297682e-01
   1.7156000e+01   2.9280000e-05   2.5270534e+15   2.5270534e-01
   1.7161000e+01   2.9250000e-05   2.5252000e+15   2.5252000e-01
   1.7166000e+01   2.9220000e-05   2.5233450e+15   2.5233450e-01
   1.7171000e+01   2.9180000e-05   2.5206247e+15   2.5206247e-01
   1.7176000e+01   2.9150000e-05   2.5187665e+15   2.5187665e-01
   1.7181000e+01   2.9110000e-05   2.5160424e+15   2.5160424e-01
   1.7186000e+01   2.9080000e-05   2.5141809e+15   2.5141809e-01
   1.7191000e+01   2.9050000e-05   2.5123179e+15   2.5123179e-01
   1.7196000e+01   2.9010000e-05   2.5095883e+15   2.5095883e-01
   1.7201000e+01   2.8980000e-05   2.5077220e+15   2.5077220e-01
   1.7206000e+01   2.8950000e-05   2.5058542e+15   2.5058542e-01
   1.7211000e+01   2.8910000e-05   2.5031191e+15   2.5031191e-01
   1.7216000e+01   2.8880000e-05   2.5012480e+15   2.5012480e-01
   1.7221000e+01   2.8850000e-05   2.4993754e+15   2.4993754e-01
   1.7226000e+01   2.8810000e-05   2.4966348e+15   2.4966348e-01
   1.7231000e+01   2.8780000e-05   2.4947589e+15   2.4947589e-01
   1.7236000e+01   2.8750000e-05   2.4928816e+15   2.4928816e-01
   1.7241000e+01   2.8720000e-05   2.4910027e+15   2.4910027e-01
   1.7246000e+01   2.8680000e-05   2.4882548e+15   2.4882548e-01
   1.7251000e+01   2.8650000e-05   2.4863726e+15   2.4863726e-01
   1.7256000e+01   2.8610000e-05   2.4836209e+15   2.4836209e-01
   1.7261000e+01   2.8580000e-05   2.4817355e+15   2.4817355e-01
   1.7266000e+01   2.8540000e-05   2.4789800e+15   2.4789800e-01
   1.7271000e+01   2.8510000e-05   2.4770913e+15   2.4770913e-01
   1.7276000e+01   2.8480000e-05   2.4752011e+15   2.4752011e-01
   1.7281000e+01   2.8450000e-05   2.4733094e+15   2.4733094e-01
   1.7286000e+01   2.8420000e-05   2.4714162e+15   2.4714162e-01
   1.7291000e+01   2.8390000e-05   2.4695215e+15   2.4695215e-01
   1.7296000e+01   2.8350000e-05   2.4667552e+15   2.4667552e-01
   1.7301000e+01   2.8320000e-05   2.4648572e+15   2.4648572e-01
   1.7306000e+01   2.8290000e-05   2.4629577e+15   2.4629577e-01
   1.7311000e+01   2.8260000e-05   2.4610567e+15   2.4610567e-01
   1.7316000e+01   2.8230000e-05   2.4591542e+15   2.4591542e-01
   1.7321000e+01   2.8170000e-05   2.4546361e+15   2.4546361e-01
   1.7326000e+01   2.8160000e-05   2.4544731e+15   2.4544731e-01
   1.7331000e+01   2.8130000e-05   2.4525658e+15   2.4525658e-01
   1.7336000e+01   2.8100000e-05   2.4506570e+15   2.4506570e-01
   1.7341000e+01   2.8060000e-05   2.4478743e+15   2.4478743e-01
   1.7346000e+01   2.8030000e-05   2.4459623e+15   2.4459623e-01
   1.7351000e+01   2.7940000e-05   2.4388114e+15   2.4388114e-01
   1.7356000e+01   2.7940000e-05   2.4395142e+15   2.4395142e-01
   1.7361000e+01   2.7890000e-05   2.4358501e+15   2.4358501e-01
   1.7366000e+01   2.7900000e-05   2.4374253e+15   2.4374253e-01
   1.7371000e+01   2.7860000e-05   2.4346316e+15   2.4346316e-01
   1.7376000e+01   2.7820000e-05   2.4318358e+15   2.4318358e-01
   1.7381000e+01   2.7810000e-05   2.4316612e+15   2.4316612e-01
   1.7386000e+01   2.7780000e-05   2.4297368e+15   2.4297368e-01
   1.7391000e+01   2.7700000e-05   2.4234365e+15   2.4234365e-01
   1.7396000e+01   2.7660000e-05   2.4206327e+15   2.4206327e-01
   1.7401000e+01   2.7660000e-05   2.4213284e+15   2.4213284e-01
   1.7406000e+01   2.7650000e-05   2.4211485e+15   2.4211485e-01
   1.7411000e+01   2.7620000e-05   2.4192163e+15   2.4192163e-01
   1.7416000e+01   2.7590000e-05   2.4172826e+15   2.4172826e-01
   1.7421000e+01   2.7510000e-05   2.4109654e+15   2.4109654e-01
   1.7426000e+01   2.7520000e-05   2.4125341e+15   2.4125341e-01
   1.7431000e+01   2.7490000e-05   2.4105956e+15   2.4105956e-01
   1.7436000e+01   2.7460000e-05   2.4086556e+15   2.4086556e-01
   1.7441000e+01   2.7430000e-05   2.4067141e+15   2.4067141e-01
   1.7446000e+01   2.7400000e-05   2.4047711e+15   2.4047711e-01
   1.7451000e+01   2.7370000e-05   2.4028266e+15   2.4028266e-01
   1.7456000e+01   2.7340000e-05   2.4008806e+15   2.4008806e-01
   1.7461000e+01   2.7310000e-05   2.3989330e+15   2.3989330e-01
   1.7466000e+01   2.7280000e-05   2.3969840e+15   2.3969840e-01
   1.7471000e+01   2.7250000e-05   2.3950335e+15   2.3950335e-01
   1.7476000e+01   2.7210000e-05   2.3922022e+15   2.3922022e-01
   1.7481000e+01   2.7180000e-05   2.3902484e+15   2.3902484e-01
   1.7486000e+01   2.7150000e-05   2.3882931e+15   2.3882931e-01
   1.7491000e+01   2.7120000e-05   2.3863363e+15   2.3863363e-01
   1.7496000e+01   2.7050000e-05   2.3808572e+15   2.3808572e-01
   1.7501000e+01   2.7000000e-05   2.3771355e+15   2.3771355e-01
   1.7506000e+01   2.7030000e-05   2.3804567e+15   2.3804567e-01
   1.7511000e+01   2.7000000e-05   2.3784938e+15   2.3784938e-01
   1.7516000e+01   2.6960000e-05   2.3756483e+15   2.3756483e-01
   1.7521000e+01   2.6900000e-05   2.3710378e+15   2.3710378e-01
   1.7526000e+01   2.6910000e-05   2.3725961e+15   2.3725961e-01
   1.7531000e+01   2.6790000e-05   2.3626899e+15   2.3626899e-01
   1.7536000e+01   2.6760000e-05   2.3607172e+15   2.3607172e-01
   1.7541000e+01   2.6820000e-05   2.3666849e+15   2.3666849e-01
   1.7546000e+01   2.6780000e-05   2.3638288e+15   2.3638288e-01
   1.7551000e+01   2.6760000e-05   2.3627365e+15   2.3627365e-01
   1.7556000e+01   2.6730000e-05   2.3607600e+15   2.3607600e-01
   1.7561000e+01   2.6700000e-05   2.3587821e+15   2.3587821e-01
   1.7566000e+01   2.6570000e-05   2.3479657e+15   2.3479657e-01
   1.7571000e+01   2.6630000e-05   2.3539377e+15   2.3539377e-01
   1.7576000e+01   2.6610000e-05   2.3528391e+15   2.3528391e-01
   1.7581000e+01   2.6580000e-05   2.3508551e+15   2.3508551e-01
   1.7586000e+01   2.6550000e-05   2.3488696e+15   2.3488696e-01
   1.7591000e+01   2.6520000e-05   2.3468826e+15   2.3468826e-01
   1.7596000e+01   2.6480000e-05   2.3440089e+15   2.3440089e-01
   1.7601000e+01   2.6460000e-05   2.3429040e+15   2.3429040e-01
   1.7606000e+01   2.6430000e-05   2.3409125e+15   2.3409125e-01
   1.7611000e+01   2.6400000e-05   2.3389194e+15   2.3389194e-01
   1.7616000e+01   2.6370000e-05   2.3369248e+15   2.3369248e-01
   1.7621000e+01   2.6340000e-05   2.3349288e+15   2.3349288e-01
   1.7626000e+01   2.6310000e-05   2.3329312e+15   2.3329312e-01
   1.7631000e+01   2.6280000e-05   2.3309321e+15   2.3309321e-01
   1.7636000e+01   2.6250000e-05   2.3289315e+15   2.3289315e-01
   1.7641000e+01   2.6220000e-05   2.3269294e+15   2.3269294e-01
   1.7646000e+01   2.6190000e-05   2.3249257e+15   2.3249257e-01
   1.7651000e+01   2.6160000e-05   2.3229206e+15   2.3229206e-01
   1.7656000e+01   2.6130000e-05   2.3209140e+15   2.3209140e-01
   1.7661000e+01   2.6100000e-05   2.3189058e+15   2.3189058e-01
   1.7666000e+01   2.6070000e-05   2.3168962e+15   2.3168962e-01
   1.7671000e+01   2.6040000e-05   2.3148850e+15   2.3148850e-01
   1.7676000e+01   2.6010000e-05   2.3128723e+15   2.3128723e-01
   1.7681000e+01   2.5980000e-05   2.3108581e+15   2.3108581e-01
   1.7686000e+01   2.5960000e-05   2.3097322e+15   2.3097322e-01
   1.7691000e+01   2.5930000e-05   2.3077152e+15   2.3077152e-01
   1.7696000e+01   2.5900000e-05   2.3056968e+15   2.3056968e-01
   1.7701000e+01   2.5870000e-05   2.3036768e+15   2.3036768e-01
   1.7706000e+01   2.5840000e-05   2.3016553e+15   2.3016553e-01
   1.7711000e+01   2.5810000e-05   2.2996323e+15   2.2996323e-01
   1.7716000e+01   2.5780000e-05   2.2976078e+15   2.2976078e-01
   1.7721000e+01   2.5750000e-05   2.2955818e+15   2.2955818e-01
   1.7726000e+01   2.5720000e-05   2.2935543e+15   2.2935543e-01
   1.7731000e+01   2.5690000e-05   2.2915253e+15   2.2915253e-01
   1.7736000e+01   2.5490000e-05   2.2743266e+15   2.2743266e-01
   1.7741000e+01   2.5640000e-05   2.2883552e+15   2.2883552e-01
   1.7746000e+01   2.5610000e-05   2.2863219e+15   2.2863219e-01
   1.7751000e+01   2.5580000e-05   2.2842871e+15   2.2842871e-01
   1.7756000e+01   2.5550000e-05   2.2822507e+15   2.2822507e-01
   1.7761000e+01   2.5520000e-05   2.2802129e+15   2.2802129e-01
   1.7766000e+01   2.5490000e-05   2.2781736e+15   2.2781736e-01
   1.7771000e+01   2.5310000e-05   2.2627227e+15   2.2627227e-01
   1.7776000e+01   2.5440000e-05   2.2749846e+15   2.2749846e-01
   1.7781000e+01   2.5270000e-05   2.2604179e+15   2.2604179e-01
   1.7786000e+01   2.5380000e-05   2.2708959e+15   2.2708959e-01
   1.7791000e+01   2.5350000e-05   2.2688492e+15   2.2688492e-01
   1.7796000e+01   2.5320000e-05   2.2668011e+15   2.2668011e-01
   1.7801000e+01   2.5300000e-05   2.2656469e+15   2.2656469e-01
   1.7806000e+01   2.5130000e-05   2.2510553e+15   2.2510553e-01
   1.7811000e+01   2.5240000e-05   2.2615436e+15   2.2615436e-01
   1.7816000e+01   2.5210000e-05   2.2594897e+15   2.2594897e-01
   1.7821000e+01   2.5180000e-05   2.2574342e+15   2.2574342e-01
   1.7826000e+01   2.5160000e-05   2.2562741e+15   2.2562741e-01
   1.7831000e+01   2.5130000e-05   2.2542159e+15   2.2542159e-01
   1.7836000e+01   2.5100000e-05   2.2521562e+15   2.2521562e-01
   1.7841000e+01   2.5070000e-05   2.2500949e+15   2.2500949e-01
   1.7846000e+01   2.5040000e-05   2.2480322e+15   2.2480322e-01
   1.7851000e+01   2.5020000e-05   2.2468660e+15   2.2468660e-01
   1.7856000e+01   2.4990000e-05   2.2448005e+15   2.2448005e-01
   1.7861000e+01   2.4960000e-05   2.2427335e+15   2.2427335e-01
   1.7866000e+01   2.4930000e-05   2.2406650e+15   2.2406650e-01
   1.7871000e+01   2.4910000e-05   2.2394940e+15   2.2394940e-01
   1.7876000e+01   2.4880000e-05   2.2374227e+15   2.2374227e-01
   1.7881000e+01   2.4850000e-05   2.2353499e+15   2.2353499e-01
   1.7886000e+01   2.4820000e-05   2.2332756e+15   2.2332756e-01
   1.7891000e+01   2.4790000e-05   2.2311998e+15   2.2311998e-01
   1.7896000e+01   2.4770000e-05   2.2300227e+15   2.2300227e-01
   1.7901000e+01   2.4740000e-05   2.2279442e+15   2.2279442e-01
   1.7906000e+01   2.4710000e-05   2.2258641e+15   2.2258641e-01
   1.7911000e+01   2.4680000e-05   2.2237825e+15   2.2237825e-01
   1.7916000e+01   2.4660000e-05   2.2226007e+15   2.2226007e-01
   1.7921000e+01   2.4630000e-05   2.2205163e+15   2.2205163e-01
   1.7926000e+01   2.4600000e-05   2.2184304e+15   2.2184304e-01
   1.7931000e+01   2.4580000e-05   2.2172451e+15   2.2172451e-01
   1.7936000e+01   2.4550000e-05   2.2151565e+15   2.2151565e-01
   1.7941000e+01   2.4520000e-05   2.2130663e+15   2.2130663e-01
   1.7946000e+01   2.4500000e-05   2.2118775e+15   2.2118775e-01
   1.7951000e+01   2.4460000e-05   2.2088815e+15   2.2088815e-01
   1.7956000e+01   2.4410000e-05   2.2049802e+15   2.2049802e-01
   1.7961000e+01   2.4410000e-05   2.2055942e+15   2.2055942e-01
   1.7966000e+01   2.4390000e-05   2.2044005e+15   2.2044005e-01
   1.7971000e+01   2.4360000e-05   2.2023018e+15   2.2023018e-01
   1.7976000e+01   2.4330000e-05   2.2002016e+15   2.2002016e-01
   1.7981000e+01   2.4310000e-05   2.1990045e+15   2.1990045e-01
   1.7986000e+01   2.4280000e-05   2.1969015e+15   2.1969015e-01
   1.7991000e+01   2.4250000e-05   2.1947970e+15   2.1947970e-01
   1.7996000e+01   2.4230000e-05   2.1935963e+15   2.1935963e-01
   1.8001000e+01   2.4200000e-05   2.1914891e+15   2.1914891e-01
   1.8006000e+01   2.4170000e-05   2.1893803e+15   2.1893803e-01
   1.8011000e+01   2.4150000e-05   2.1881761e+15   2.1881761e-01
   1.8016000e+01   2.4120000e-05   2.1860646e+15   2.1860646e-01
   1.8021000e+01   2.4090000e-05   2.1839516e+15   2.1839516e-01
   1.8026000e+01   2.4070000e-05   2.1827438e+15   2.1827438e-01
   1.8031000e+01   2.4040000e-05   2.1806280e+15   2.1806280e-01
   1.8036000e+01   2.4010000e-05   2.1785107e+15   2.1785107e-01
   1.8041000e+01   2.3990000e-05   2.1772995e+15   2.1772995e-01
   1.8046000e+01   2.3960000e-05   2.1751794e+15   2.1751794e-01
   1.8051000e+01   2.3930000e-05   2.1730578e+15   2.1730578e-01
   1.8056000e+01   2.3910000e-05   2.1718430e+15   2.1718430e-01
   1.8061000e+01   2.3880000e-05   2.1697187e+15   2.1697187e-01
   1.8066000e+01   2.3860000e-05   2.1685017e+15   2.1685017e-01
   1.8071000e+01   2.3830000e-05   2.1663745e+15   2.1663745e-01
   1.8076000e+01   2.3800000e-05   2.1642459e+15   2.1642459e-01
   1.8081000e+01   2.3780000e-05   2.1630254e+15   2.1630254e-01
   1.8086000e+01   2.3750000e-05   2.1608940e+15   2.1608940e-01
   1.8091000e+01   2.3730000e-05   2.1596711e+15   2.1596711e-01
   1.8096000e+01   2.3700000e-05   2.1575370e+15   2.1575370e-01
   1.8101000e+01   2.3670000e-05   2.1554013e+15   2.1554013e-01
   1.8106000e+01   2.3570000e-05   2.1468881e+15   2.1468881e-01
   1.8111000e+01   2.3580000e-05   2.1483921e+15   2.1483921e-01
   1.8116000e+01   2.3600000e-05   2.1508079e+15   2.1508079e-01
   1.8121000e+01   2.3560000e-05   2.1477551e+15   2.1477551e-01
   1.8126000e+01   2.3540000e-05   2.1465240e+15   2.1465240e-01
   1.8131000e+01   2.3500000e-05   2.1434677e+15   2.1434677e-01
   1.8136000e+01   2.3490000e-05   2.1431464e+15   2.1431464e-01
   1.8141000e+01   2.3470000e-05   2.1419120e+15   2.1419120e-01
   1.8146000e+01   2.3440000e-05   2.1397638e+15   2.1397638e-01
   1.8151000e+01   2.3400000e-05   2.1367009e+15   2.1367009e-01
   1.8156000e+01   2.3380000e-05   2.1354627e+15   2.1354627e-01
   1.8161000e+01   2.3350000e-05   2.1333099e+15   2.1333099e-01
   1.8166000e+01   2.3320000e-05   2.1311556e+15   2.1311556e-01
   1.8171000e+01   2.3310000e-05   2.1308281e+15   2.1308281e-01
   1.8176000e+01   2.3270000e-05   2.1277569e+15   2.1277569e-01
   1.8181000e+01   2.3250000e-05   2.1265130e+15   2.1265130e-01
   1.8186000e+01   2.3230000e-05   2.1252680e+15   2.1252680e-01
   1.8191000e+01   2.3210000e-05   2.1240221e+15   2.1240221e-01
   1.8196000e+01   2.3170000e-05   2.1209444e+15   2.1209444e-01
   1.8201000e+01   2.3160000e-05   2.1206115e+15   2.1206115e-01
   1.8206000e+01   2.3140000e-05   2.1193623e+15   2.1193623e-01
   1.8211000e+01   2.3110000e-05   2.1171959e+15   2.1171959e-01
   1.8216000e+01   2.3090000e-05   2.1159445e+15   2.1159445e-01
   1.8221000e+01   2.3060000e-05   2.1137753e+15   2.1137753e-01
   1.8226000e+01   2.3040000e-05   2.1125216e+15   2.1125216e-01
   1.8231000e+01   2.3010000e-05   2.1103497e+15   2.1103497e-01
   1.8236000e+01   2.2990000e-05   2.1090937e+15   2.1090937e-01
   1.8241000e+01   2.2920000e-05   2.1032484e+15   2.1032484e-01
   1.8246000e+01   2.2940000e-05   2.1056607e+15   2.1056607e-01
   1.8251000e+01   2.2910000e-05   2.1034833e+15   2.1034833e-01
   1.8256000e+01   2.2890000e-05   2.1022228e+15   2.1022228e-01
   1.8261000e+01   2.2860000e-05   2.1000426e+15   2.1000426e-01
   1.8266000e+01   2.2840000e-05   2.0987798e+15   2.0987798e-01
   1.8271000e+01   2.2810000e-05   2.0965968e+15   2.0965968e-01
   1.8276000e+01   2.2750000e-05   2.0916541e+15   2.0916541e-01
   1.8281000e+01   2.2760000e-05   2.0931460e+15   2.0931460e-01
   1.8286000e+01   2.2700000e-05   2.0881990e+15   2.0881990e-01
   1.8291000e+01   2.2710000e-05   2.0896902e+15   2.0896902e-01
   1.8296000e+01   2.2690000e-05   2.0884206e+15   2.0884206e-01
   1.8301000e+01   2.2660000e-05   2.0862293e+15   2.0862293e-01
   1.8306000e+01   2.2640000e-05   2.0849574e+15   2.0849574e-01
   1.8311000e+01   2.2580000e-05   2.0799999e+15   2.0799999e-01
   1.8316000e+01   2.2590000e-05   2.0814893e+15   2.0814893e-01
   1.8321000e+01   2.2570000e-05   2.0802142e+15   2.0802142e-01
   1.8326000e+01   2.2540000e-05   2.0780161e+15   2.0780161e-01
   1.8331000e+01   2.2520000e-05   2.0767387e+15   2.0767387e-01
   1.8336000e+01   2.2490000e-05   2.0745379e+15   2.0745379e-01
   1.8341000e+01   2.2470000e-05   2.0732582e+15   2.0732582e-01
   1.8346000e+01   2.2440000e-05   2.0710546e+15   2.0710546e-01
   1.8351000e+01   2.2420000e-05   2.0697727e+15   2.0697727e-01
   1.8356000e+01   2.2400000e-05   2.0684898e+15   2.0684898e-01
   1.8361000e+01   2.2370000e-05   2.0662822e+15   2.0662822e-01
   1.8366000e+01   2.2350000e-05   2.0649970e+15   2.0649970e-01
   1.8371000e+01   2.2320000e-05   2.0627866e+15   2.0627866e-01
   1.8376000e+01   2.2300000e-05   2.0614991e+15   2.0614991e-01
   1.8381000e+01   2.2280000e-05   2.0602107e+15   2.0602107e-01
   1.8386000e+01   2.2250000e-05   2.0579963e+15   2.0579963e-01
   1.8391000e+01   2.2230000e-05   2.0567056e+15   2.0567056e-01
   1.8396000e+01   2.2200000e-05   2.0544884e+15   2.0544884e-01
   1.8401000e+01   2.2180000e-05   2.0531954e+15   2.0531954e-01
   1.8406000e+01   2.2160000e-05   2.0519014e+15   2.0519014e-01
   1.8411000e+01   2.2130000e-05   2.0496802e+15   2.0496802e-01
   1.8416000e+01   2.2110000e-05   2.0483839e+15   2.0483839e-01
   1.8421000e+01   2.2080000e-05   2.0461600e+15   2.0461600e-01
   1.8426000e+01   2.2060000e-05   2.0448615e+15   2.0448615e-01
   1.8431000e+01   2.2040000e-05   2.0435619e+15   2.0435619e-01
   1.8436000e+01   2.2010000e-05   2.0413339e+15   2.0413339e-01
   1.8441000e+01   2.1990000e-05   2.0400321e+15   2.0400321e-01
   1.8446000e+01   2.1970000e-05   2.0387293e+15   2.0387293e-01
   1.8451000e+01   2.1940000e-05   2.0364973e+15   2.0364973e-01
   1.8456000e+01   2.1920000e-05   2.0351923e+15   2.0351923e-01
   1.8461000e+01   2.1820000e-05   2.0264565e+15   2.0264565e-01
